f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,m0,m1,m2,m3
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.333727,0.0,0.333727,0.333727,92.0,16.0,68.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.333727,0.0,0.333727,0.333727,66.666667,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.290816,0.0,0.290816,0.290816,75.0,50.0,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,1.142865,0.495857,0.544896,2.090535,75.0,50.0,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.982384,0.160191,0.74428,1.268801,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.142865,0.495857,0.544896,2.090535,75.0,50.0,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.290816,0.0,0.290816,0.290816,92.0,16.0,68.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.290816,0.0,0.290816,0.290816,75.0,50.0,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.333727,0.0,0.333727,0.333727,66.666667,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.333727,0.0,0.333727,0.333727,92.0,16.0,68.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.333727,0.0,0.333727,0.333727,75.0,50.0,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.982384,0.160191,0.74428,1.268801,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.982384,0.160191,0.74428,1.268801,66.666667,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.982384,0.160191,0.74428,1.268801,92.0,16.0,68.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.982384,0.160191,0.74428,1.268801,75.0,50.0,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.142865,0.495857,0.544896,2.090535,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.142865,0.495857,0.544896,2.090535,66.666667,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.142865,0.495857,0.544896,2.090535,92.0,16.0,68.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.290816,0.0,0.290816,0.290816,66.666667,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.290816,0.0,0.290816,0.290816,66.666667,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,1.142865,0.495857,0.544896,2.090535,92.0,16.0,68.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,1.142865,0.495857,0.544896,2.090535,92.0,16.0,68.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,1.142865,0.495857,0.544896,2.090535,75.0,50.0,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,66.666667,57.735027,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,92.0,16.0,68.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,75.0,50.0,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,66.666667,57.735027,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,92.0,16.0,68.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,75.0,50.0,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982384,0.160191,0.74428,1.268801,0.0,0.0,0.0,0.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982384,0.160191,0.74428,1.268801,66.666667,57.735027,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982384,0.160191,0.74428,1.268801,92.0,16.0,68.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982384,0.160191,0.74428,1.268801,75.0,50.0,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142865,0.495857,0.544896,2.090535,0.0,0.0,0.0,0.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142865,0.495857,0.544896,2.090535,66.666667,57.735027,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142865,0.495857,0.544896,2.090535,92.0,16.0,68.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142865,0.495857,0.544896,2.090535,75.0,50.0,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,1.142865,0.495857,0.544896,2.090535,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.982384,0.160191,0.74428,1.268801,75.0,50.0,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.982384,0.160191,0.74428,1.268801,92.0,16.0,68.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.982384,0.160191,0.74428,1.268801,66.666667,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.982384,0.160191,0.74428,1.268801,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,1.142865,0.495857,0.544896,2.090535,66.666667,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,92.0,16.0,68.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,66.666667,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,75.0,50.0,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,92.0,16.0,68.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,66.666667,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,75.0,50.0,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.359362,0.0,0.359362,0.359362,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.359362,0.0,0.359362,0.359362,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.359362,0.0,0.359362,0.359362,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.359362,0.0,0.359362,0.359362,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.359362,0.0,0.359362,0.359362,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.994503,0.042615,0.929981,1.07153,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.994503,0.042615,0.929981,1.07153,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.994503,0.042615,0.929981,1.07153,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.994503,0.042615,0.929981,1.07153,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.047413,0.024633,1.009855,1.089705,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.290816,0.0,0.290816,0.290816,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.994503,0.042615,0.929981,1.07153,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.047413,0.024633,1.009855,1.089705,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.054989,0.008388,1.042988,1.066988,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.290816,0.0,0.290816,0.290816,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.054989,0.008388,1.042988,1.066988,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.054989,0.008388,1.042988,1.066988,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.054989,0.008388,1.042988,1.066988,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.054989,0.008388,1.042988,1.066988,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.047413,0.024633,1.009855,1.089705,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.047413,0.024633,1.009855,1.089705,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.047413,0.024633,1.009855,1.089705,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.047413,0.024633,1.009855,1.089705,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.047413,0.024633,1.009855,1.089705,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.994503,0.042615,0.929981,1.07153,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.047413,0.024633,1.009855,1.089705,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.047413,0.024633,1.009855,1.089705,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.359362,0.0,0.359362,0.359362,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.054989,0.008388,1.042988,1.066988,0.0,0.0,0.0,0.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,1.054989,0.008388,1.042988,1.066988,50.0,57.735027,0.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,1.054989,0.008388,1.042988,1.066988,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,1.054989,0.008388,1.042988,1.066988,201.666667,110.969966,74.0,275.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,1.054989,0.008388,1.042988,1.066988,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,1.054989,0.008388,1.042988,1.066988,0.0,0.0,0.0,0.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,1.047413,0.024633,1.009855,1.089705,50.0,57.735027,0.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,1.047413,0.024633,1.009855,1.089705,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,1.047413,0.024633,1.009855,1.089705,201.666667,110.969966,74.0,275.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,1.047413,0.024633,1.009855,1.089705,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,1.047413,0.024633,1.009855,1.089705,0.0,0.0,0.0,0.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.994503,0.042615,0.929981,1.07153,50.0,57.735027,0.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.994503,0.042615,0.929981,1.07153,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.994503,0.042615,0.929981,1.07153,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.047413,0.024633,1.009855,1.089705,50.0,57.735027,0.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.994503,0.042615,0.929981,1.07153,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.359362,0.0,0.359362,0.359362,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.359362,0.0,0.359362,0.359362,201.666667,110.969966,74.0,275.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.359362,0.0,0.359362,0.359362,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.359362,0.0,0.359362,0.359362,0.0,0.0,0.0,0.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.290816,0.0,0.290816,0.290816,50.0,57.735027,0.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.290816,0.0,0.290816,0.290816,201.666667,110.969966,74.0,275.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.054989,0.008388,1.042988,1.066988,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.054989,0.008388,1.042988,1.066988,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.054989,0.008388,1.042988,1.066988,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,1.054989,0.008388,1.042988,1.066988,100.0,0.0,100.0,100.0,1,1,1,1
30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1,0.994503,0.042615,0.929981,1.07153,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.994503,0.042615,0.929981,1.07153,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.994503,0.042615,0.929981,1.07153,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.994503,0.042615,0.929981,1.07153,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,1.054989,0.008388,1.042988,1.066988,50.0,57.735027,0.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,1.054989,0.008388,1.042988,1.066988,100.0,0.0,100.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,1.054989,0.008388,1.042988,1.066988,201.666667,110.969966,74.0,275.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,1.054989,0.008388,1.042988,1.066988,100.0,0.0,100.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,1.054989,0.008388,1.042988,1.066988,0.0,0.0,0.0,0.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,1.047413,0.024633,1.009855,1.089705,50.0,57.735027,0.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,1.047413,0.024633,1.009855,1.089705,100.0,0.0,100.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,1.047413,0.024633,1.009855,1.089705,201.666667,110.969966,74.0,275.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,1.047413,0.024633,1.009855,1.089705,100.0,0.0,100.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.994503,0.042615,0.929981,1.07153,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.994503,0.042615,0.929981,1.07153,100.0,0.0,100.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.994503,0.042615,0.929981,1.07153,100.0,0.0,100.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.994503,0.042615,0.929981,1.07153,0.0,0.0,0.0,0.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.359362,0.0,0.359362,0.359362,50.0,57.735027,0.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.359362,0.0,0.359362,0.359362,100.0,0.0,100.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.359362,0.0,0.359362,0.359362,201.666667,110.969966,74.0,275.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.359362,0.0,0.359362,0.359362,100.0,0.0,100.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.359362,0.0,0.359362,0.359362,0.0,0.0,0.0,0.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.290816,0.0,0.290816,0.290816,50.0,57.735027,0.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.290816,0.0,0.290816,0.290816,201.666667,110.969966,74.0,275.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.994503,0.042615,0.929981,1.07153,201.666667,110.969966,74.0,275.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,0.994503,0.042615,0.929981,1.07153,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,50.0,57.735027,0.0,100.0,1,1,1,1
30.8,0.0,30.8,30.8,86.3,0.0,86.3,86.3,1.047413,0.024633,1.009855,1.089705,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.359362,0.0,0.359362,0.359362,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.359362,0.0,0.359362,0.359362,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.359362,0.0,0.359362,0.359362,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.359362,0.0,0.359362,0.359362,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.359362,0.0,0.359362,0.359362,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.359362,0.0,0.359362,0.359362,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.359362,0.0,0.359362,0.359362,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.054989,0.008388,1.042988,1.066988,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.054989,0.008388,1.042988,1.066988,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.054989,0.008388,1.042988,1.066988,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.054989,0.008388,1.042988,1.066988,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.047413,0.024633,1.009855,1.089705,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.359362,0.0,0.359362,0.359362,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.054989,0.008388,1.042988,1.066988,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.359362,0.0,0.359362,0.359362,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.994503,0.042615,0.929981,1.07153,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.994503,0.042615,0.929981,1.07153,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.994503,0.042615,0.929981,1.07153,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.994503,0.042615,0.929981,1.07153,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.359362,0.0,0.359362,0.359362,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.047413,0.024633,1.009855,1.089705,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.047413,0.024633,1.009855,1.089705,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.047413,0.024633,1.009855,1.089705,201.666667,110.969966,74.0,275.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,1.047413,0.024633,1.009855,1.089705,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.994503,0.042615,0.929981,1.07153,50.0,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.2,0.0,85.2,85.2,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
